,vid,category,resolution,x_Subjects,MOSFull,MOSChunk00,MOSChunk05,MOSChunk10,stdFull,stdChunk00,stdChunk05,stdChunk10,width,height,pixfmt,framerate,nb_frames,bitdepth,bitrate
445,HowTo_480P-3435,HowTo,480,126,3.93,3.971,4.148,4.061,0.483,0.547,0.537,0.563,640,480,yuv420p,59.9400630914826,,,
447,HowTo_480P-470b,HowTo,480,118,3.858,3.7,3.8139999999999996,3.8,0.547,0.511,0.513,0.473,640,480,yuv420p,29.970029970029998,,,
449,HowTo_480P-4948,HowTo,480,120,2.551,2.4530000000000003,2.498,2.655,0.611,0.5720000000000001,0.523,0.5710000000000001,640,480,yuv420p,1.994,,,
450,HowTo_480P-4a28,HowTo,480,127,3.659,3.6519999999999997,3.6510000000000002,3.469,0.47600000000000003,0.501,0.524,0.528,720,480,yuv420p,29.970029970029998,,,
451,HowTo_480P-4b6a,HowTo,480,106,2.763,2.5789999999999997,2.722,2.549,0.6890000000000001,0.579,0.7,0.6990000000000001,640,480,yuv420p,1.966,,,
452,HowTo_480P-4c99,HowTo,480,111,2.94,2.7510000000000003,2.793,3.1710000000000003,0.616,0.648,0.6729999999999999,0.608,850,480,yuv420p,30.0,,,
453,HowTo_480P-56a5,HowTo,480,103,4.085,3.8819999999999997,3.969,4.228,0.522,0.49700000000000005,0.5379999999999999,0.527,640,480,yuv420p,30.0,,,
455,HowTo_480P-60b3,HowTo,480,109,3.576,3.429,3.015,3.3960000000000004,0.531,0.528,0.698,0.545,640,480,yuv420p,15.0,,,
456,HowTo_480P-63a2,HowTo,480,128,3.5589999999999997,3.59,3.534,3.531,0.51,0.48,0.528,0.539,720,480,yuv411p,29.970029970029998,,,
457,HowTo_480P-64a2,HowTo,480,118,2.8360000000000003,3.6310000000000002,2.915,1.883,0.682,0.456,0.64,0.782,854,480,yuv420p,29.970029970029998,,,
458,HowTo_480P-7579,HowTo,480,110,4.079,3.883,3.992,4.08,0.596,0.465,0.473,0.43,854,480,yuv420p,29.970029970029998,,,
459,HowTo_480P-7c11,HowTo,480,127,3.267,3.2030000000000003,3.109,3.174,0.537,0.529,0.585,0.531,720,480,yuv420p,29.970029970029998,,,
460,HowTo_720P-017a,HowTo,720,106,3.762,3.74,3.718,3.835,0.49200000000000005,0.45799999999999996,0.455,0.45399999999999996,1280,720,yuv420p,30.0,,,
461,HowTo_720P-06eb,HowTo,720,143,4.13,3.986,4.091,3.9360000000000004,0.624,0.706,0.6940000000000001,0.564,1280,720,yuv420p,30.0,,,
462,HowTo_720P-0a67,HowTo,720,149,4.315,4.303999999999999,4.319,4.301,0.455,0.516,0.466,0.506,1280,720,yuv420p,29.970029970029998,,,
463,HowTo_720P-0b01,HowTo,720,119,4.111000000000001,4.088,3.9989999999999997,3.9160000000000004,0.40399999999999997,0.441,0.374,0.47,1280,720,yuv420p,23.976023976024,,,
464,HowTo_720P-0c47,HowTo,720,140,4.364,4.242,3.929,4.052,0.44299999999999995,0.449,0.489,0.455,1280,720,yuv420p,25.0,,,
465,HowTo_720P-111e,HowTo,720,112,3.938,4.0569999999999995,4.1,3.985,0.45,0.5870000000000001,0.61,0.43799999999999994,1280,720,yuv420p,30.0,,,
466,HowTo_720P-12f7,HowTo,720,130,3.3,3.1239999999999997,3.138,2.926,0.522,0.47600000000000003,0.523,0.599,1280,720,yuv420p,60.0,,,
467,HowTo_720P-21c6,HowTo,720,117,2.838,2.71,2.772,2.867,0.593,0.596,0.609,0.604,1280,720,yuv422p,29.970029970029998,,,
468,HowTo_720P-269e,HowTo,720,107,3.6430000000000002,3.653,3.639,3.575,0.614,0.682,0.615,0.484,1280,720,yuv420p,20.0,,,
469,HowTo_720P-2cc6,HowTo,720,137,2.8139999999999996,2.577,2.852,2.741,0.691,0.6459999999999999,0.62,0.619,1280,720,yuv420p,30.156,,,
471,HowTo_720P-37d0,HowTo,720,147,4.428999999999999,4.349,4.388999999999999,4.5760000000000005,0.46799999999999997,0.47100000000000003,0.42100000000000004,0.44799999999999995,1280,720,yuv420p,29.970029970029998,,,
472,HowTo_720P-3813,HowTo,720,129,3.072,2.93,2.985,3.074,0.637,0.6459999999999999,0.648,0.655,1280,720,yuv420p,25.0,,,
473,HowTo_720P-3a5d,HowTo,720,117,2.536,2.371,2.3080000000000003,1.824,0.585,0.64,0.596,0.698,1280,720,yuv420p,29.970029970029998,,,
474,HowTo_720P-479b,HowTo,720,114,3.62,3.5839999999999996,3.5239999999999996,3.655,0.456,0.518,0.496,0.467,1280,720,yuv420p,29.970029970029998,,,
475,HowTo_720P-483c,HowTo,720,125,3.485,3.301,3.1069999999999998,3.505,0.516,0.595,0.645,0.639,1280,720,yuv420p,25.0,,,
476,HowTo_720P-4d55,HowTo,720,122,3.947,4.249,4.149,4.316,0.475,0.46,0.423,0.462,1280,720,yuv420p,29.970029970029998,,,
477,HowTo_720P-4d9e,HowTo,720,117,3.688,3.238,3.2539999999999996,3.18,0.603,0.594,0.534,0.638,1280,720,yuv420p,30.0,,,
478,HowTo_720P-6323,HowTo,720,114,3.7319999999999998,3.468,3.392,3.4989999999999997,0.431,0.46799999999999997,0.505,0.46399999999999997,1280,720,yuv420p,29.970029970029998,,,
479,HowTo_720P-6791,HowTo,720,134,2.263,2.408,1.8619999999999999,1.73,1.063,0.991,0.841,0.816,1280,720,yuv420p,30.0,,,
480,HowTo_720P-7782,HowTo,720,114,3.761,3.7430000000000003,3.49,3.718,0.475,0.499,0.51,0.56,1280,720,yuv420p,30.0,,,
481,HowTo_720P-7878,HowTo,720,140,3.674,3.6839999999999997,3.321,3.523,0.578,0.556,0.701,0.563,1280,720,yuv420p,30.0,,,
482,HowTo_720P-7c38,HowTo,720,118,4.074,4.188,3.87,3.929,0.674,0.508,0.523,0.485,1280,720,yuv420p,30.0,,,
483,Lecture_1080P-011f,Lecture,1080,122,3.59,3.636,3.637,3.614,0.5479999999999999,0.441,0.527,0.486,1440,1080,yuv420p,25.0,,,
484,Lecture_1080P-0201,Lecture,1080,121,3.826,3.4930000000000003,3.6,3.548,0.535,0.586,0.489,0.608,1920,1080,yuv420p,30.0,,,
485,Lecture_1080P-0c8a,Lecture,1080,127,4.55,4.532,4.496,4.494,0.44299999999999995,0.395,0.39799999999999996,0.42100000000000004,1920,1080,yuv420p,23.976023976024,,,
487,Lecture_1080P-1709,Lecture,1080,133,4.172,4.151,4.235,4.159,0.665,0.619,0.555,0.63,1920,1080,yuv420p,25.0,,,
488,Lecture_1080P-1969,Lecture,1080,118,3.6489999999999996,3.5780000000000003,3.6460000000000004,3.616,0.451,0.495,0.444,0.474,1920,1080,yuv420p,30.0,,,
489,Lecture_360P-03bc,Lecture,360,130,2.762,2.492,2.638,2.7939999999999996,0.71,0.831,0.705,0.61,640,360,yuv420p,25.0,,,
490,Lecture_360P-051a,Lecture,360,131,2.64,2.448,2.454,2.3409999999999997,0.644,0.664,0.599,0.621,480,360,yuv420p,25.0,,,
491,Lecture_360P-114f,Lecture,360,128,4.172,4.037,4.197,3.8280000000000003,0.588,0.568,0.524,0.47700000000000004,640,360,yuv420p,25.0,,,
492,Lecture_360P-20c3,Lecture,360,116,3.133,3.029,3.1,2.955,0.513,0.5670000000000001,0.601,0.596,640,360,yuv420p,14.842,,,
493,Lecture_360P-2276,Lecture,360,124,3.742,3.8080000000000003,3.6860000000000004,3.682,0.49700000000000005,0.483,0.45799999999999996,0.495,640,360,yuv420p,25.0,,,
494,Lecture_360P-27db,Lecture,360,122,3.092,2.992,3.011,3.045,0.625,0.618,0.622,0.564,640,360,yuv420p,15.0,,,
495,Lecture_360P-2c55,Lecture,360,115,3.717,3.5789999999999997,3.736,3.676,0.433,0.491,0.475,0.503,640,360,yuv420p,29.970029970029998,,,
496,Lecture_360P-2d1f,Lecture,360,112,3.62,3.4939999999999998,3.3960000000000004,3.432,0.46299999999999997,0.51,0.488,0.47200000000000003,640,360,yuv420p,30.0,,,
497,Lecture_360P-30eb,Lecture,360,117,3.35,3.122,3.208,3.375,0.494,0.541,0.52,0.517,640,360,yuv420p,29.970029970029998,,,
498,Lecture_360P-311d,Lecture,360,110,3.603,3.4939999999999998,3.477,3.5260000000000002,0.474,0.46399999999999997,0.49700000000000005,0.499,640,360,yuv420p,25.0,,,
499,Lecture_360P-3590,Lecture,360,120,3.7030000000000003,3.623,3.6039999999999996,3.516,0.49700000000000005,0.5329999999999999,0.478,0.516,640,360,yuv420p,29.970029970029998,,,
500,Lecture_360P-44c2,Lecture,360,122,3.389,3.3680000000000003,3.168,3.253,0.486,0.501,0.475,0.55,640,360,yuv420p,29.970029970029998,,,
501,Lecture_360P-4bb4,Lecture,360,122,3.822,3.73,3.6310000000000002,3.508,0.43200000000000005,0.45899999999999996,0.496,0.483,640,360,yuv420p,25.0,,,
502,Lecture_360P-4f00,Lecture,360,133,3.1719999999999997,3.074,3.0780000000000003,3.114,0.6859999999999999,0.598,0.575,0.5,640,360,yuv420p,15.0,,,
503,Lecture_360P-506c,Lecture,360,130,3.168,3.055,2.865,2.662,0.633,0.617,0.579,0.57,640,360,yuv420p,11.710999999999999,,,
504,Lecture_360P-5594,Lecture,360,116,3.367,3.406,3.483,3.408,0.506,0.516,0.54,0.56,640,360,yuv420p,29.970029970029998,,,
505,Lecture_360P-5779,Lecture,360,129,3.069,3.102,3.042,3.0439999999999996,0.598,0.574,0.5489999999999999,0.5920000000000001,540,360,yuv420p,30.0,,,
506,Lecture_360P-5aea,Lecture,360,124,3.088,2.865,2.7039999999999997,2.915,0.679,0.613,0.632,0.675,640,360,yuv420p,29.970029970029998,,,
507,Lecture_360P-5d0a,Lecture,360,135,3.4160000000000004,3.242,3.346,3.2969999999999997,0.485,0.47600000000000003,0.514,0.40700000000000003,640,360,yuv420p,25.0,,,
509,Lecture_360P-6656,Lecture,360,132,3.458,3.074,3.472,3.6239999999999997,0.498,0.7190000000000001,0.47600000000000003,0.522,640,360,yuv420p,29.970029970029998,,,
511,Lecture_360P-6d29,Lecture,360,134,2.99,2.67,2.958,3.017,0.57,0.532,0.605,0.574,640,360,yuv420p,30.0,,,
512,Lecture_360P-7550,Lecture,360,129,3.033,3.0060000000000002,3.1630000000000003,3.407,0.568,0.564,0.618,0.528,640,360,yuv420p,15.072000000000001,,,
513,Lecture_360P-7a57,Lecture,360,115,3.4930000000000003,3.292,3.3289999999999997,2.978,0.47,0.5,0.5529999999999999,0.614,640,360,yuv420p,29.970029970029998,,,
514,Lecture_360P-7f7e,Lecture,360,103,3.679,3.637,3.335,3.3480000000000003,0.52,0.514,0.508,0.59,640,360,yuv420p,25.0,,,
515,Lecture_480P-02f2,Lecture,480,109,3.261,3.179,3.0869999999999997,3.2430000000000003,0.532,0.7020000000000001,0.642,0.5379999999999999,720,480,yuv420p,29.970029970029998,,,
517,Lecture_480P-11df,Lecture,480,124,3.514,3.4619999999999997,3.383,3.4610000000000003,0.496,0.442,0.46299999999999997,0.449,720,480,yuv420p,29.970029970029998,,,
518,Lecture_480P-181a,Lecture,480,134,1.785,1.58,2.031,1.9269999999999998,0.698,0.6970000000000001,0.9109999999999999,0.698,640,480,yuv420p,29.230999999999998,,,
519,Lecture_480P-1ec3,Lecture,480,119,3.1860000000000004,3.083,3.0260000000000002,3.063,0.6629999999999999,0.6990000000000001,0.69,0.6679999999999999,720,480,yuv420p,15.0,,,
520,Lecture_480P-2513,Lecture,480,112,1.879,1.903,2.017,1.7919999999999998,0.613,0.5589999999999999,0.48200000000000004,0.575,640,480,yuv420p,25.0,,,
521,Lecture_480P-2655,Lecture,480,121,3.261,3.002,2.9139999999999997,2.7,0.547,0.583,0.605,0.593,640,480,yuv422p,30.0,,,
522,Lecture_480P-2ed0,Lecture,480,139,1.453,1.456,1.272,1.2790000000000001,0.767,0.8270000000000001,0.605,0.557,640,480,yuv420p,25.0,,,
523,Lecture_480P-369f,Lecture,480,138,4.1930000000000005,4.05,3.866,3.758,0.505,0.43799999999999994,0.5660000000000001,0.49,856,480,yuv420p,24.0,,,
524,Lecture_480P-3bdc,Lecture,480,114,3.168,2.904,3.013,2.991,0.552,0.624,0.626,0.556,640,480,yuv420p,15.0,,,
525,Lecture_480P-41b7,Lecture,480,113,3.3280000000000003,3.082,3.258,3.161,0.568,0.495,0.531,0.534,640,480,yuv420p,29.970029970029998,,,
526,Lecture_480P-4272,Lecture,480,119,3.457,3.363,3.284,3.1439999999999997,0.511,0.5,0.542,0.621,640,480,yuv420p,10.0,,,
527,Lecture_480P-42c3,Lecture,480,127,3.451,3.312,3.22,3.438,0.544,0.525,0.64,0.562,638,480,yuv420p,30.0,,,
528,Lecture_480P-4bc3,Lecture,480,130,3.93,3.9810000000000003,4.004,3.9330000000000003,0.483,0.46,0.414,0.446,854,480,yuv420p,30.0,,,
529,Lecture_480P-4c86,Lecture,480,116,3.6660000000000004,3.6919999999999997,3.236,3.0380000000000003,0.43700000000000006,0.45799999999999996,0.519,0.583,720,480,yuv411p,29.970029970029998,,,
530,Lecture_480P-5aee,Lecture,480,124,2.6060000000000003,2.6460000000000004,2.708,2.66,0.611,0.551,0.579,0.608,352,480,yuv420p,29.970029970029998,,,
531,Lecture_480P-5cd7,Lecture,480,116,4.024,4.0,3.785,3.79,0.39899999999999997,0.495,0.451,0.537,720,480,yuv420p,29.970029970029998,,,
532,Lecture_480P-5f3a,Lecture,480,120,2.324,2.33,2.285,2.435,0.565,0.575,0.614,0.6,352,480,yuv420p,29.970029970029998,,,
533,Lecture_480P-6191,Lecture,480,125,3.502,3.2880000000000003,3.315,3.323,0.526,0.529,0.519,0.522,640,480,yuv420p,25.0,,,
534,Lecture_480P-6b1e,Lecture,480,104,3.3680000000000003,3.142,3.125,3.292,0.5760000000000001,0.633,0.623,0.629,640,480,yuv420p,10.0,,,
535,Lecture_480P-71c0,Lecture,480,125,3.2489999999999997,3.196,3.2689999999999997,3.3169999999999997,0.649,0.518,0.5479999999999999,0.498,640,480,yuv420p,25.0,,,
536,Lecture_480P-71d6,Lecture,480,128,3.275,3.077,3.323,2.99,0.486,0.6609999999999999,0.5539999999999999,0.619,640,480,yuv420p,29.970029970029998,,,
537,Lecture_480P-7205,Lecture,480,126,3.417,3.322,3.3110000000000004,3.344,0.473,0.433,0.501,0.483,640,480,yuv420p,25.0,,,
538,Lecture_480P-73f6,Lecture,480,117,3.2560000000000002,3.0580000000000003,3.025,2.9819999999999998,0.584,0.607,0.615,0.5770000000000001,640,480,yuv420p,29.970029970029998,,,
539,Lecture_480P-74cf,Lecture,480,118,3.428,3.1319999999999997,3.207,3.304,0.46299999999999997,0.48100000000000004,0.441,0.46399999999999997,720,480,yuv420p,29.970029970029998,,,
540,Lecture_480P-74ea,Lecture,480,126,3.258,3.449,3.508,3.424,0.657,0.54,0.505,0.462,640,480,yuv420p,25.0,,,
541,Lecture_480P-7d77,Lecture,480,134,3.5980000000000003,3.3989999999999996,3.408,3.484,0.486,0.516,0.48100000000000004,0.46,640,480,yuv420p,25.0,,,
542,Lecture_480P-7e55,Lecture,480,122,3.5380000000000003,3.4989999999999997,3.4960000000000004,3.483,0.565,0.568,0.637,0.525,642,480,yuv420p,30.0,,,
543,Lecture_480P-7eec,Lecture,480,121,3.015,2.972,2.957,2.8680000000000003,0.612,0.664,0.618,0.594,854,480,yuv420p,29.970029970029998,,,
544,Lecture_720P-003a,Lecture,720,117,3.812,3.8689999999999998,3.853,3.878,0.45899999999999996,0.503,0.493,0.474,1280,720,yuv420p,24.0,,,
545,Lecture_720P-07e0,Lecture,720,130,4.082,4.044,3.826,3.906,0.359,0.40399999999999997,0.439,0.518,1280,720,yuv420p,30.0,,,
546,Lecture_720P-094d,Lecture,720,108,3.616,3.548,3.502,3.398,0.49200000000000005,0.486,0.494,0.44799999999999995,1280,720,yuv420p,19.933,,,
547,Lecture_720P-0f64,Lecture,720,132,3.58,3.452,3.44,3.5,0.5720000000000001,0.596,0.602,0.547,1280,720,yuv420p,24.0,,,
548,Lecture_720P-1033,Lecture,720,124,3.5410000000000004,3.465,3.608,3.6460000000000004,0.491,0.49700000000000005,0.469,0.48200000000000004,1280,720,yuv420p,25.0,,,
549,Lecture_720P-10bc,Lecture,720,120,3.116,3.157,3.113,2.986,0.637,0.521,0.596,0.6509999999999999,1280,720,yuv420p,23.351,,,
550,Lecture_720P-11e7,Lecture,720,117,2.569,2.434,2.4130000000000003,2.451,0.546,0.568,0.512,0.545,1280,720,yuv420p,25.0,,,
551,Lecture_720P-1e62,Lecture,720,127,3.958,3.752,3.655,3.904,0.511,0.46,0.48700000000000004,0.48200000000000004,1280,720,yuv420p,30.0,,,
552,Lecture_720P-1f22,Lecture,720,132,4.2330000000000005,4.178999999999999,4.113,4.025,0.591,0.605,0.638,0.7040000000000001,1280,720,yuv420p,30.0,,,
553,Lecture_720P-2442,Lecture,720,126,3.39,3.545,3.3960000000000004,3.55,0.46299999999999997,0.5820000000000001,0.54,0.546,1280,720,yuv420p,24.0,,,
555,Lecture_720P-2b0f,Lecture,720,117,3.852,4.172,4.065,,0.57,0.659,0.669,,1152,720,yuv420p,7.96,,,
556,Lecture_720P-2f38,Lecture,720,129,3.552,3.448,3.446,3.512,0.547,0.499,0.5,0.46799999999999997,1280,720,yuv420p,30.0,,,
557,Lecture_720P-2f8c,Lecture,720,122,3.839,3.807,3.79,3.822,0.44,0.516,0.502,0.46799999999999997,1280,720,yuv420p,30.0,,,
558,Lecture_720P-3b7f,Lecture,720,124,4.106,4.013999999999999,3.9760000000000004,3.985,0.361,0.5660000000000001,0.48700000000000004,0.486,1280,720,yuv420p,29.970029970029998,,,
559,Lecture_720P-3f9f,Lecture,720,120,3.4789999999999996,3.385,3.5810000000000004,3.6639999999999997,0.508,0.561,0.518,0.479,956,720,yuv420p,30.0,,,
560,Lecture_720P-4c87,Lecture,720,129,3.7430000000000003,3.78,3.864,3.7489999999999997,0.479,0.491,0.478,0.508,1280,720,yuv420p,29.970029970029998,,,
561,Lecture_720P-50b9,Lecture,720,112,3.5789999999999997,3.457,3.4410000000000003,3.427,0.46799999999999997,0.47100000000000003,0.589,0.515,1280,720,yuv420p,16.983016983017002,,,
562,Lecture_720P-5120,Lecture,720,144,4.295,4.256,4.132,4.133,0.457,0.489,0.588,0.37799999999999995,1280,720,yuv420p,29.970029970029998,,,
563,Lecture_720P-53a1,Lecture,720,117,3.5860000000000003,3.5580000000000003,3.6310000000000002,3.53,0.474,0.524,0.5660000000000001,0.51,1280,720,yuv420p,29.970029970029998,,,
564,Lecture_720P-5725,Lecture,720,130,4.262,4.309,4.176,4.327,0.46799999999999997,0.447,0.5920000000000001,0.503,1280,720,yuv420p,25.0,,,
565,Lecture_720P-5c7e,Lecture,720,122,3.846,3.781,3.7939999999999996,3.719,0.528,0.43700000000000006,0.45299999999999996,0.451,1280,720,yuv420p,23.976023976024,,,
566,Lecture_720P-6016,Lecture,720,115,3.043,2.975,3.0389999999999997,3.074,0.623,0.5870000000000001,0.633,0.5720000000000001,1280,720,yuv420p,29.970029970029998,,,
567,Lecture_720P-6951,Lecture,720,106,4.163,3.838,3.888,3.802,0.552,0.48200000000000004,0.525,0.507,1280,720,yuv420p,29.97,,,
568,Lecture_720P-7189,Lecture,720,137,3.8689999999999998,4.025,3.947,3.931,0.465,0.36700000000000005,0.47600000000000003,0.489,1280,720,yuv420p,25.0,,,
570,Lecture_720P-7e40,Lecture,720,115,4.246,4.198,4.197,4.406000000000001,0.56,0.627,0.693,0.43200000000000005,1280,720,yuv420p,29.970029970029998,,,
571,LiveMusic_1080P-14af,LiveMusic,1080,139,4.45,4.418,4.477,4.516,0.423,0.47600000000000003,0.442,0.389,1920,1080,yuv420p,25.0,,,
572,LiveMusic_1080P-157b,LiveMusic,1080,122,4.36,4.414,4.181,4.183,0.43,0.5,0.637,0.62,1920,1080,yuv420p,25.0,,,
573,LiveMusic_1080P-1ace,LiveMusic,1080,118,4.162,4.2589999999999995,4.315,4.224,0.562,0.588,0.489,0.484,1920,1080,yuv420p,25.0,,,
574,LiveMusic_1080P-21dd,LiveMusic,1080,117,3.819,3.9019999999999997,3.693,3.815,0.488,0.5379999999999999,0.48700000000000004,0.5489999999999999,1440,1080,yuv420p,29.970029970029998,,,
575,LiveMusic_1080P-28fe,LiveMusic,1080,112,3.693,3.625,3.714,3.815,0.469,0.41700000000000004,0.475,0.49200000000000005,1920,1080,yuv420p,25.0,,,
576,LiveMusic_1080P-2930,LiveMusic,1080,129,3.7760000000000002,3.767,3.9139999999999997,4.0280000000000005,0.479,0.446,0.527,0.5329999999999999,1920,1080,yuv420p,25.0,,,
578,LiveMusic_1080P-2f7f,LiveMusic,1080,126,3.326,3.426,3.076,3.134,0.737,0.725,0.799,0.77,1920,1080,yuv420p,25.0,,,
579,LiveMusic_1080P-3549,LiveMusic,1080,134,3.906,3.8819999999999997,3.909,3.964,0.537,0.475,0.45299999999999996,0.512,1440,1080,yuv420p,29.970029970029998,,,
581,LiveMusic_1080P-3f95,LiveMusic,1080,104,4.05,4.274,4.281000000000001,4.1419999999999995,0.45,0.457,0.47700000000000004,0.57,1920,1080,yuv420p,29.970029970029998,,,
584,LiveMusic_1080P-51f6,LiveMusic,1080,126,3.819,3.84,3.8560000000000003,3.8760000000000003,0.496,0.502,0.475,0.442,1920,1080,yuv420p,25.0,,,
585,LiveMusic_1080P-541f,LiveMusic,1080,133,4.1739999999999995,4.114,3.9960000000000004,4.105,0.561,0.506,0.47700000000000004,0.574,1920,1080,yuv420p,29.970029970029998,,,
586,LiveMusic_1080P-59b3,LiveMusic,1080,124,3.443,3.8939999999999997,3.475,3.345,0.519,0.6609999999999999,0.552,0.49700000000000005,1440,1080,yuv420p,29.970029970029998,,,
588,LiveMusic_1080P-6bbe,LiveMusic,1080,128,4.329,4.296,4.357,4.426,0.446,0.595,0.52,0.479,1920,1080,yuv420p,24.0,,,
589,LiveMusic_1080P-6d1a,LiveMusic,1080,122,3.78,3.641,3.592,3.6319999999999997,0.495,0.484,0.47600000000000003,0.489,1920,1080,yuv420p,29.970029970029998,,,
590,LiveMusic_1080P-6fe2,LiveMusic,1080,124,3.281,3.0789999999999997,3.141,3.0269999999999997,0.562,0.621,0.644,0.6,1920,1080,yuv420p,25.0,,,
591,LiveMusic_1080P-77e8,LiveMusic,1080,112,3.346,2.427,2.016,2.88,0.708,0.935,0.932,0.727,1920,1080,yuv420p,29.970029970029998,,,
592,LiveMusic_1080P-7948,LiveMusic,1080,126,3.838,3.752,3.685,3.8680000000000003,0.509,0.579,0.534,0.479,1920,1080,yuv420p,29.970029970029998,,,
593,LiveMusic_1080P-7ead,LiveMusic,1080,109,3.5589999999999997,3.4130000000000003,3.353,3.353,0.431,0.579,0.5920000000000001,0.508,1920,1080,yuv420p,29.970029970029998,,,
594,LiveMusic_360P-121f,LiveMusic,360,121,3.43,3.43,3.5039999999999996,3.58,0.509,0.436,0.465,0.42,640,360,yuv420p,29.970029970029998,,,
595,LiveMusic_360P-1d94,LiveMusic,360,122,3.028,3.123,2.9989999999999997,2.944,0.622,0.612,0.578,0.602,640,360,yuv420p,25.0,,,
596,LiveMusic_360P-22c5,LiveMusic,360,130,3.2310000000000003,3.275,3.278,3.2310000000000003,0.5,0.49700000000000005,0.531,0.544,640,360,yuv420p,30.0,,,
597,LiveMusic_360P-2508,LiveMusic,360,126,3.0039999999999996,3.015,2.91,3.015,0.623,0.625,0.598,0.5820000000000001,640,360,yuv420p,29.970029970029998,,,
598,LiveMusic_360P-265c,LiveMusic,360,114,2.339,1.835,1.861,1.911,0.588,0.594,0.628,0.6409999999999999,480,360,yuv420p,30.0,,,
599,LiveMusic_360P-2b0f,LiveMusic,360,127,3.4010000000000002,3.358,3.366,3.122,0.444,0.466,0.507,0.598,640,360,yuv420p,25.0,,,
600,LiveMusic_360P-3979,LiveMusic,360,132,1.838,1.633,1.68,2.146,0.718,0.727,0.7440000000000001,0.867,640,360,yuv420p,29.970029970029998,,,
601,LiveMusic_360P-3b96,LiveMusic,360,132,2.358,2.0380000000000003,1.994,2.0380000000000003,0.977,0.812,0.762,0.8420000000000001,640,360,yuv420p,25.0,,,
602,LiveMusic_360P-3be0,LiveMusic,360,123,1.72,1.787,1.719,1.6680000000000001,0.579,0.632,0.7190000000000001,0.755,480,360,yuv420p,25.0,,,
604,LiveMusic_360P-48d5,LiveMusic,360,138,3.325,3.275,3.588,3.498,0.457,0.556,0.48,0.48200000000000004,640,360,yuv420p,29.970029970029998,,,
605,LiveMusic_360P-5281,LiveMusic,360,124,3.596,3.5589999999999997,3.575,3.576,0.45399999999999996,0.489,0.47200000000000003,0.455,640,360,yuv420p,30.0,,,
606,LiveMusic_360P-54d0,LiveMusic,360,115,3.5589999999999997,3.6039999999999996,3.612,3.658,0.461,0.447,0.493,0.444,640,360,yuv420p,30.0,,,
607,LiveMusic_360P-5b57,LiveMusic,360,118,2.773,2.7689999999999997,2.891,2.781,0.583,0.504,0.618,0.579,640,360,yuv420p,25.0,,,
608,LiveMusic_360P-6266,LiveMusic,360,121,3.383,3.32,3.323,3.5189999999999997,0.506,0.546,0.489,0.49700000000000005,640,360,yuv420p,29.970029970029998,,,
609,LiveMusic_360P-6640,LiveMusic,360,128,3.11,2.909,3.116,2.8280000000000003,0.525,0.645,0.565,0.655,640,360,yuv420p,24.0,,,
610,LiveMusic_360P-6a65,LiveMusic,360,113,2.427,2.471,2.269,2.0269999999999997,0.586,0.596,0.531,0.581,480,360,yuv420p,25.0,,,
612,LiveMusic_360P-7483,LiveMusic,360,140,3.063,2.997,2.949,3.043,0.601,0.616,0.575,0.603,640,360,yuv420p,29.970029970029998,,,
614,LiveMusic_480P-0638,LiveMusic,480,135,2.909,2.8989999999999996,2.822,2.781,0.639,0.6920000000000001,0.621,0.617,852,480,yuv420p,29.970029970029998,,,
615,LiveMusic_480P-1a91,LiveMusic,480,120,3.173,2.971,3.195,3.1239999999999997,0.603,0.639,0.517,0.51,720,480,yuv420p,29.970029970029998,,,
616,LiveMusic_480P-2019,LiveMusic,480,125,3.6310000000000002,3.57,3.4560000000000004,3.397,0.5539999999999999,0.529,0.47100000000000003,0.48700000000000004,640,480,yuv420p,30.0,,,
617,LiveMusic_480P-2a5e,LiveMusic,480,121,3.089,3.043,2.967,2.99,0.608,0.522,0.544,0.598,640,480,yuv420p,29.970029970029998,,,
620,LiveMusic_480P-38f3,LiveMusic,480,121,2.9730000000000003,2.918,2.912,2.9810000000000003,0.601,0.619,0.643,0.617,640,480,yuv422p,30.0,,,
621,LiveMusic_480P-3d03,LiveMusic,480,119,2.7289999999999996,2.775,2.8280000000000003,2.0709999999999997,0.757,0.6920000000000001,0.562,0.8220000000000001,720,480,yuv420p,29.970029970029998,,,
623,LiveMusic_480P-459c,LiveMusic,480,107,2.755,2.7039999999999997,2.7039999999999997,2.781,0.652,0.51,0.612,0.635,640,480,yuv420p,29.970029970029998,,,
624,LiveMusic_480P-474a,LiveMusic,480,134,1.4909999999999999,1.208,1.3459999999999999,1.3940000000000001,0.733,0.32899999999999996,0.415,0.44799999999999995,640,480,yuv420p,25.0,,,
625,LiveMusic_480P-4c3a,LiveMusic,480,130,2.907,2.5980000000000003,2.69,2.799,0.6,0.49200000000000005,0.465,0.5329999999999999,640,480,yuv420p,25.0,,,
626,LiveMusic_480P-4f88,LiveMusic,480,133,3.267,3.228,3.1260000000000003,3.0239999999999996,0.653,0.5539999999999999,0.609,0.632,720,480,yuv420p,29.970029970029998,,,
627,LiveMusic_480P-559d,LiveMusic,480,124,3.695,4.11,3.968,3.63,0.484,0.647,0.684,0.488,640,480,yuv420p,29.970029970029998,,,
628,LiveMusic_480P-58fb,LiveMusic,480,121,3.502,3.417,3.343,3.438,0.456,0.502,0.5870000000000001,0.49200000000000005,640,480,yuv422p,29.970029970029998,,,
